,company name,location,datum,detail,status rocket,rocket,status mission,dates,times,country,launch_location,long,lat
1309,VKS RF,"Site 32/1, Plesetsk Cosmodrome, Russia",1998-06-15 22:58:00+00:00,Tsyklon-3 | Cosmos 2352 to 2357,StatusRetired,450.0 ,Partial Failure,1998-06-15,22:58:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1310,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-06-10 00:35:00+00:00,Delta II 7925 | Thor III,StatusRetired,450.0 ,Success,1998-06-10,00:35:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1311,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1998-06-02 22:06:00+00:00,Space Shuttle Discovery | STS-91,StatusRetired,450.0 ,Success,1998-06-02,22:06:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1312,CASC,"LC-2, Xichang Satellite Launch Center, China",1998-05-30 10:00:00+00:00,Long March 3B | ChinaStar 1,StatusActive,450.0 ,Success,1998-05-30,10:00:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
1313,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-05-17 21:16:00+00:00,Delta II 7920-10C | MS-9,StatusRetired,450.0 ,Success,1998-05-17,21:16:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1314,Lockheed,"SLC-4W, Vandenberg AFB, California, USA",1998-05-13 15:52:00+00:00,Titan II(23)G | NOAA-15,StatusRetired,35.0 ,Success,1998-05-13,15:52:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1315,Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",1998-05-09 01:38:00+00:00,Titan IV(401)B | NROL-6 (Mentor),StatusRetired,450.0 ,Success,1998-05-09,01:38:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1316,VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",1998-05-07 08:53:00+00:00,Molniya-M /Block 2BL | Cosmos 2351,StatusRetired,450.0 ,Success,1998-05-07,08:53:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1317,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-05-02 09:16:00+00:00,Long March 2C | Iridium 69 & 71,StatusActive,30.8 ,Success,1998-05-02,09:16:00,China,"Taiyuan Satellite Launch Center, China",111.607983,38.8485775
1318,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-04-28 22:53:00+00:00,"Ariane 44P | Nilesat-101, BSAT-1B",StatusRetired,450.0 ,Success,1998-04-28,22:53:00,France," French Guiana, France",-53.125782,3.933889
1319,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-04-24 22:38:00+00:00,Delta II 7920-10C | Globalstar-2,StatusRetired,450.0 ,Success,1998-04-24,22:38:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1320,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1998-04-17 18:19:00+00:00,Space Shuttle Columbia | STS-90,StatusRetired,450.0 ,Success,1998-04-17,18:19:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1321,Northrop,"Stargazer, Vandenberg AFB, California, USA",1998-04-02 16:24:00+00:00,Pegasus XL | TRACE,StatusActive,40.0 ,Success,1998-04-02,16:24:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1322,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-03-30 06:02:00+00:00,Delta II 7920-10C | MS-8,StatusRetired,450.0 ,Success,1998-03-30,06:02:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1323,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-03-25 17:01:00+00:00,Long March 2C | Iridium 51 & 61,StatusActive,30.8 ,Success,1998-03-25,17:01:00,China,"Taiyuan Satellite Launch Center, China",111.607983,38.8485775
1324,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-03-24 01:46:00+00:00,Ariane 40 | SPOT-4,StatusRetired,450.0 ,Success,1998-03-24,01:46:00,France," French Guiana, France",-53.125782,3.933889
1325,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-03-16 21:32:00+00:00,Atlas II | UHF F8,StatusRetired,450.0 ,Success,1998-03-16,21:32:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1326,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1998-02-28 00:21:00+00:00,Atlas IIAS | Intelsat 806,StatusRetired,450.0 ,Success,1998-02-28,00:21:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1327,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-02-27 22:38:00+00:00,Ariane 42P | Hot Bird 4,StatusRetired,450.0 ,Success,1998-02-27,22:38:00,France," French Guiana, France",-53.125782,3.933889
1328,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1998-02-26 07:07:00+00:00,Pegasus XL | SNOE & BATSAT,StatusActive,40.0 ,Success,1998-02-26,07:07:00,USA,"Wallops Flight Facility, Virginia, USA",-75.4722501,37.9330524
1329,MHI,"LA-Y1, Tanegashima Space Center, Japan",1998-02-21 07:55:00+00:00,H-II | Kakehashi,StatusRetired,450.0 ,Partial Failure,1998-02-21,07:55:00,Japan,"Tanegashima Space Center, Japan",130.9576461,30.374865
1330,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-02-18 13:58:00+00:00,Delta II 7920-10C | MS-7,StatusRetired,450.0 ,Success,1998-02-18,13:58:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1331,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-02-14 14:24:00+00:00,Delta II 7420-10C | Globalstar-1,StatusRetired,450.0 ,Success,1998-02-14,14:24:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1332,Northrop,"SLC-576E, Vandenberg AFB, California, USA",1998-02-10 13:20:00+00:00,Minotaur C (Taurus) | GFO & Orbcomm 11 and 12,StatusActive,45.0 ,Success,1998-02-10,13:20:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1333,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-02-04 23:29:00+00:00,"Ariane 44LP | Brasilsat B3, Inmarsat-3 F5",StatusRetired,450.0 ,Success,1998-02-04,23:29:00,France," French Guiana, France",-53.125782,3.933889
1334,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-01-29 18:37:00+00:00,Atlas IIA | NROL-5/SDS,StatusRetired,450.0 ,Success,1998-01-29,18:37:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1335,IAI,"Pad 1, Palmachim Airbase, Israel",1998-01-22 00:00:00+00:00,Shavit | Ofek-4,StatusRetired,450.0 ,Failure,1998-01-22,00:00:00,Israel," Palmachim Airbase, Israel",34.7136094,31.9258249
1336,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1998-01-22 02:48:00+00:00,Space Shuttle Endeavour | STS-89,StatusRetired,450.0 ,Success,1998-01-22,02:48:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1337,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",1998-01-10 00:32:00+00:00,Delta II 7925 | Skynet 4D,StatusRetired,450.0 ,Success,1998-01-10,00:32:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1338,Lockheed,"SLC-46, Cape Canaveral AFS, Florida, USA",1998-01-07 02:28:00+00:00,Athena II | Lunar Prospector,StatusRetired,450.0 ,Success,1998-01-07,02:28:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1339,ILS,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997-12-24 23:19:00+00:00,Proton K/Block DM-3 | PAS-22,StatusRetired,450.0 ,Partial Failure,1997-12-24,23:19:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
1340,MITT,"Svobodny Cosmodrome, Russia",1997-12-24 13:32:00+00:00,Start-1 | Earlybird 1,StatusActive,450.0 ,Success,1997-12-24,13:32:00,Russia,,,
1341,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1997-12-23 19:11:00+00:00,Pegasus XL/HAPS | Orbcomm A1-A8,StatusActive,40.0 ,Success,1997-12-23,19:11:00,USA,"Wallops Flight Facility, Virginia, USA",-75.4722501,37.9330524
1342,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-22 00:16:00+00:00,Ariane 42L | Intelsat 804,StatusRetired,450.0 ,Success,1997-12-22,00:16:00,France," French Guiana, France",-53.125782,3.933889
1343,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-12-20 13:16:00+00:00,Delta II 7920-10C | MS-6,StatusRetired,450.0 ,Success,1997-12-20,13:16:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1344,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-12 21:48:00+00:00,"Ariane 44L | Sirius-2, Cakrawarta-1",StatusRetired,450.0 ,Success,1997-12-12,21:48:00,France," French Guiana, France",-53.125782,3.933889
1345,VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1997-12-09 07:17:00+00:00,Tsyklon-2 | Cosmos 2347,StatusRetired,450.0 ,Success,1997-12-09,07:17:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
1346,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-12-08 23:52:00+00:00,Atlas IIAS | Galaxy 8i,StatusRetired,450.0 ,Success,1997-12-08,23:52:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1347,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997-12-08 07:16:00+00:00,Long March 2C | Iridium 42 & 44,StatusActive,30.8 ,Success,1997-12-08,07:16:00,China,"Taiyuan Satellite Launch Center, China",111.607983,38.8485775
1348,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-02 22:52:00+00:00,"Ariane 44P | JCSAT-5, Equator S",StatusRetired,450.0 ,Success,1997-12-02,22:52:00,France," French Guiana, France",-53.125782,3.933889
1349,MHI,"LA-Y1, Tanegashima Space Center, Japan",1997-11-27 21:27:00+00:00,H-II | TRMM & Orihime/Hikoboshi,StatusRetired,450.0 ,Success,1997-11-27,21:27:00,Japan,"Tanegashima Space Center, Japan",130.9576461,30.374865
1350,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1997-11-19 19:46:00+00:00,Space Shuttle Columbia | STS-87,StatusRetired,450.0 ,Success,1997-11-19,19:46:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1351,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-11-09 01:34:00+00:00,Delta II 7920-10C | MS-5,StatusRetired,450.0 ,Success,1997-11-09,01:34:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1352,Lockheed,"SLC-41, Cape Canaveral AFS, Florida, USA",1997-11-08 02:05:00+00:00,Titan IV(401)A | NROL-4 (Trumpet),StatusRetired,450.0 ,Success,1997-11-08,02:05:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1353,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-11-06 00:30:00+00:00,Delta II 7925 | USA-134 (GPS IIA-19),StatusRetired,450.0 ,Success,1997-11-06,00:30:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1354,AEB,"VLS Pad, Alc?›ntara Launch Center, Maranh?œo, Brazil",1997-11-02 00:00:00+00:00,VLS-1 | SCD-2A,StatusActive,450.0 ,Failure,1997-11-02,00:00:00,Brazil,,,
1355,ESA,"ELA-3, Guiana Space Centre, French Guiana, France",1997-10-30 13:43:00+00:00,"Ariane 5 G | MaqSat-H, TEAMSAT, MaqSat-B, YES",StatusRetired,450.0 ,Partial Failure,1997-10-30,13:43:00,France," French Guiana, France",-53.125782,3.933889
1356,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-10-25 00:46:00+00:00,Atlas IIA | DSCS IIIB-13,StatusRetired,450.0 ,Success,1997-10-25,00:46:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1357,Lockheed,"SLC-4E, Vandenberg AFB, California, USA",1997-10-24 02:32:00+00:00,Titan IV(403)A | NROL-3 (Lacrosse),StatusRetired,450.0 ,Success,1997-10-24,02:32:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1358,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1997-10-22 13:13:00+00:00,Pegasus XL | STEP-4,StatusActive,40.0 ,Success,1997-10-22,13:13:00,USA,"Wallops Flight Facility, Virginia, USA",-75.4722501,37.9330524
1359,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-10-16 19:13:00+00:00,Long March 3B | Apstar 2R,StatusActive,450.0 ,Success,1997-10-16,19:13:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
1360,Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",1997-10-15 08:43:00+00:00,Titan IV(401)B | Cassini???Huygens,StatusRetired,450.0 ,Success,1997-10-15,08:43:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1361,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-10-05 21:01:00+00:00,Atlas IIAS | Echostar 3,StatusRetired,450.0 ,Success,1997-10-05,21:01:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1362,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",1997-09-29 10:20:00+00:00,PSLV-G | IRS-1D,StatusRetired,25.0 ,Partial Failure,1997-09-29,10:20:00,India,"Satish Dhawan Space Centre, India",80.22655449999999,13.7258653
1363,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-09-27 01:23:00+00:00,Delta II 7920-10C | MS-4,StatusRetired,450.0 ,Success,1997-09-27,01:23:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1364,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-09-25 14:34:00+00:00,Space Shuttle Atlantis | STS-86,StatusRetired,450.0 ,Success,1997-09-25,14:34:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1365,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",1997-09-24 21:30:00+00:00,Molniya-M /Block ML | Molniya-1T n†­166,StatusRetired,450.0 ,Success,1997-09-24,21:30:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1366,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-09-23 23:58:00+00:00,Ariane 44LP | Intelsat 803,StatusRetired,450.0 ,Success,1997-09-23,23:58:00,France," French Guiana, France",-53.125782,3.933889
1367,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1997-09-23 16:44:00+00:00,Cosmos-3M (11K65M) | Cosmos 2346 & FAISAT-2V,StatusRetired,450.0 ,Success,1997-09-23,16:44:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1368,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-09-04 12:03:00+00:00,Atlas IIAS | GE-3,StatusRetired,450.0 ,Success,1997-09-04,12:03:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1369,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-09-02 22:21:00+00:00,"Ariane 44LP | Hot Bird 3, Meteosat 7",StatusRetired,450.0 ,Success,1997-09-02,22:21:00,France," French Guiana, France",-53.125782,3.933889
1370,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997-09-01 14:00:00+00:00,Long March 2C | Iridium mass simulator A&B,StatusActive,30.8 ,Success,1997-09-01,14:00:00,China,"Taiyuan Satellite Launch Center, China",111.607983,38.8485775
1371,Northrop,"Stargazer, Vandenberg AFB, California, USA",1997-08-29 15:02:00+00:00,Pegasus XL | FORTE,StatusActive,40.0 ,Success,1997-08-29,15:02:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1372,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-08-25 14:39:00+00:00,Delta II 7920-8 | Advanced Composition Explorer,StatusRetired,450.0 ,Success,1997-08-25,14:39:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1373,Lockheed,"SLC-6, Vandenberg AFB, California, USA",1997-08-23 06:51:00+00:00,Athena I | Lewis,StatusRetired,450.0 ,Success,1997-08-23,06:51:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1374,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-08-21 00:38:00+00:00,Delta II 7920-10C | MS-3,StatusRetired,450.0 ,Success,1997-08-21,00:38:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1375,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-08-19 17:50:00+00:00,Long March 3B | Agila-2,StatusActive,450.0 ,Success,1997-08-19,17:50:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
1376,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-08-08 06:46:00+00:00,Ariane 44P | Panamsat-6,StatusRetired,450.0 ,Success,1997-08-08,06:46:00,France," French Guiana, France",-53.125782,3.933889
1377,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-08-07 14:41:00+00:00,Space Shuttle Discovery | STS-85,StatusRetired,450.0 ,Success,1997-08-07,14:41:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1378,Northrop,"Stargazer, Base Aerea de Gando, Gran Canaria",1997-08-01 20:20:00+00:00,Pegasus XL | OrbView-2,StatusActive,40.0 ,Success,1997-08-01,20:20:00,Canaria,,,
1379,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-07-28 01:15:00+00:00,Atlas IIAS | Superbird C,StatusRetired,450.0 ,Success,1997-07-28,01:15:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1380,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-07-23 03:43:00+00:00,Delta II 7925 | USA-132 (GPS IIR-2),StatusRetired,450.0 ,Success,1997-07-23,03:43:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1381,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-07-09 13:04:00+00:00,Delta II 7920-10C | MS-2,StatusRetired,450.0 ,Success,1997-07-09,13:04:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1382,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-07-01 18:02:00+00:00,Space Shuttle Columbia | STS-94,StatusRetired,450.0 ,Success,1997-07-01,18:02:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1383,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-06-25 23:44:00+00:00,Ariane 44P | Intelsat 802,StatusRetired,450.0 ,Success,1997-06-25,23:44:00,France," French Guiana, France",-53.125782,3.933889
1384,CASC,"LC-3, Xichang Satellite Launch Center, China",1997-06-10 12:01:00+00:00,Long March 3 | Fengyun-2A,StatusRetired,450.0 ,Success,1997-06-10,12:01:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
1385,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-06-03 23:20:00+00:00,"Ariane 44L | Inmarsat 3 F4, Insat 2D",StatusRetired,450.0 ,Success,1997-06-03,23:20:00,France," French Guiana, France",-53.125782,3.933889
1386,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-05-20 22:39:00+00:00,Delta II 7925 | Telenor Thor II,StatusRetired,450.0 ,Success,1997-05-20,22:39:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1387,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1997-05-20 07:07:00+00:00,Zenit-2 | Tselina-2 n†­19,StatusRetired,450.0 ,Failure,1997-05-20,07:07:00,Kazakhstan," Baikonur Cosmodrome, Kazakhstan",63.30524279999999,45.9645851
1388,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-05-15 08:07:00+00:00,Space Shuttle Atlantis | STS-84,StatusRetired,450.0 ,Success,1997-05-15,08:07:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1389,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",1997-05-14 00:33:00+00:00,Molniya-M /Block 2BL | Cosmos 2342,StatusRetired,450.0 ,Success,1997-05-14,00:33:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1390,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-05-11 16:17:00+00:00,Long March 3A | ChinaSat 6,StatusActive,69.7 ,Success,1997-05-11,16:17:00,China,"Xichang Satellite Launch Center, China",102.244872,27.893082
1391,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-05-05 14:55:00+00:00,Delta II 7920-10C | MS-1,StatusRetired,450.0 ,Success,1997-05-05,14:55:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1392,Lockheed,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-04-25 05:49:00+00:00,Atlas I | GOES-K,StatusRetired,450.0 ,Success,1997-04-25,05:49:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1393,Northrop,"Stargazer, Base Aerea de Gando, Gran Canaria",1997-04-21 11:59:00+00:00,Pegasus XL | MiniSat & Celestis space burial,StatusActive,40.0 ,Success,1997-04-21,11:59:00,Canaria,,,
1394,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1997-04-17 13:03:00+00:00,Cosmos-3M (11K65M) | Cosmos 2341,StatusRetired,450.0 ,Success,1997-04-17,13:03:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
1395,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-04-16 23:08:00+00:00,"Ariane 44LP | Thaicom 3, BSAT 1a",StatusRetired,450.0 ,Success,1997-04-16,23:08:00,France," French Guiana, France",-53.125782,3.933889
1396,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-04-04 19:20:00+00:00,Space Shuttle Columbia | STS-83,StatusRetired,450.0 ,Success,1997-04-04,19:20:00,USA,"Kennedy Space Center, Florida, USA",-80.64898079999999,28.5728722
1397,Lockheed,"SLC-4W, Vandenberg AFB, California, USA",1997-04-04 16:47:00+00:00,Titan II(23)G | USA-131,StatusRetired,35.0 ,Success,1997-04-04,16:47:00,USA,"Vandenberg AFB, California, USA",-120.5163949,34.7582101
1398,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-03-08 06:01:00+00:00,Atlas IIA | Tempo 2,StatusRetired,450.0 ,Success,1997-03-08,06:01:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1399,MITT,"Svobodny Cosmodrome, Russia",1997-03-04 02:00:00+00:00,Start-1 | Zeya,StatusActive,450.0 ,Success,1997-03-04,02:00:00,Russia,,,
1400,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-03-01 01:07:00+00:00,Ariane 44P | Intelsat 801,StatusRetired,450.0 ,Success,1997-03-01,01:07:00,France," French Guiana, France",-53.125782,3.933889
1401,Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",1997-02-23 20:20:00+00:00,Titan IV(402)B | DSP,StatusRetired,450.0 ,Success,1997-02-23,20:20:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1402,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-02-17 01:42:00+00:00,Atlas IIAS | JCSAT-4,StatusRetired,450.0 ,Success,1997-02-17,01:42:00,USA,"Cape Canaveral AFS, Florida, USA",-80.58002750000001,28.4909268
1403,VKS RF,"Site 32/2, Plesetsk Cosmodrome, Russia",1997-02-14 03:47:00+00:00,Tsyklon-3 | Cosmos 2337 to 2339 & Gonets 4 to 6,StatusRetired,450.0 ,Success,1997-02-14,03:47:00,Russia," Plesetsk Cosmodrome, Russia",40.5748408,62.9278549
